customer_id,region,plan_tier,tenure_months,price_sensitivity_flag
C010050,rural_south,premium,52,True
C010051,suburb_east,basic,18,False
C010052,urban_east,premium,48,False
C010053,rural_north,standard,47,True
C010054,urban_east,premium,27,False
C010055,urban_east,basic,38,False
C010056,urban_east,standard,41,False
C010057,urban_east,standard,26,False
C010058,suburb_east,basic,21,False
C010059,urban_east,standard,23,False
C010060,metro_south,standard,33,True
C010061,metro_south,standard,51,False
C010062,metro_north,basic,12,True
C010063,urban_west,standard,27,False
C010064,metro_south,basic,11,True
C010065,metro_north,standard,24,False
C010066,urban_west,basic,14,False
C010067,urban_west,basic,8,False
C010068,suburb_east,basic,15,False
C010069,urban_east,standard,30,False
C010070,rural_north,premium,43,False
C010071,rural_south,basic,1,False
C010072,suburb_east,basic,16,False
C010073,urban_west,basic,17,False
C010074,metro_south,standard,48,False
C010075,rural_south,standard,30,False
C010076,metro_south,basic,26,True
C010077,metro_south,standard,25,False
C010078,urban_east,basic,29,True
C010079,metro_north,basic,9,False
C010080,rural_south,basic,22,False
C010081,urban_west,standard,38,False
C010082,urban_west,premium,56,False
C010083,urban_west,standard,51,True
C010084,urban_east,basic,12,False
C010085,metro_north,standard,44,False
C010086,urban_west,basic,28,False
C010087,suburb_east,standard,30,True
C010088,urban_east,standard,48,True
C010089,suburb_east,premium,46,False
C010090,metro_south,basic,18,False
C010091,metro_south,standard,29,True
C010092,metro_north,standard,17,False
C010093,metro_south,basic,24,True
C010094,rural_north,standard,36,False
C010095,suburb_east,premium,46,False
C010096,urban_east,premium,69,False
C010097,urban_west,standard,25,False
C010098,suburb_east,basic,2,True
C010099,metro_south,premium,70,False
C010100,metro_north,standard,40,False
C010101,rural_south,basic,23,False
C010102,urban_west,basic,14,False
C010103,rural_south,basic,21,False
C010104,metro_south,basic,6,False
C010105,suburb_east,standard,27,False
C010106,metro_south,basic,9,False
C010107,metro_south,basic,20,False
C010108,urban_east,basic,26,False
C010109,metro_south,standard,19,False
C010110,metro_north,basic,24,True
C010111,metro_south,basic,19,False
C010112,metro_north,basic,24,True
C010113,suburb_east,standard,27,False
C010114,urban_east,basic,24,False
C010115,metro_north,standard,23,True
C010116,metro_north,basic,2,False
C010117,metro_north,basic,4,False
C010118,urban_west,basic,13,False
C010119,metro_north,basic,3,True
C010120,suburb_east,basic,31,False
C010121,metro_north,basic,17,False
C010122,metro_south,basic,26,True
C010123,rural_north,standard,37,True
C010124,suburb_east,basic,18,False
C010125,metro_north,premium,90,False
C010126,suburb_east,standard,59,False
C010127,urban_east,standard,43,False
C010128,rural_north,basic,9,False
C010129,urban_west,standard,44,False
C010130,urban_west,basic,2,False
C010131,rural_south,basic,30,False
C010132,metro_south,basic,1,True
C010133,urban_west,premium,44,False
C010134,urban_east,basic,28,False
C010135,metro_north,premium,52,False
C010136,metro_north,basic,4,True
C010137,metro_north,premium,50,False
C010138,urban_west,premium,52,False
C010139,urban_west,premium,50,False
C010140,urban_west,standard,25,True
C010141,metro_north,premium,58,False
C010142,urban_east,premium,61,False
C010143,rural_south,basic,16,False
C010144,urban_east,basic,31,False
C010145,urban_west,standard,28,False
C010146,suburb_east,basic,13,False
C010147,suburb_east,standard,43,False
C010148,urban_east,basic,29,True
C010149,rural_north,standard,23,True
C010150,urban_east,basic,11,True
C010151,rural_north,basic,33,True
C010152,metro_south,basic,17,False
C010153,metro_south,standard,30,False
C010154,metro_north,basic,15,False
C010155,suburb_east,standard,43,True
C010156,urban_east,standard,51,False
C010157,metro_south,standard,30,False
C010158,metro_south,basic,39,False
C010159,rural_north,basic,13,True
C010160,suburb_east,standard,27,False
C010161,urban_west,basic,24,False
C010162,urban_west,standard,21,False
C010163,urban_east,premium,55,False
C010164,urban_east,basic,13,True
C010165,rural_north,standard,14,False
C010166,metro_north,premium,27,True
C010167,urban_east,premium,44,False
C010168,metro_south,premium,53,False
C010169,urban_east,standard,16,False
C010170,urban_east,basic,19,True
C010171,urban_east,premium,50,False
C010172,metro_north,premium,45,False
C010173,urban_east,standard,20,True
C010174,metro_south,basic,20,False
C010175,metro_north,basic,16,False
C010176,metro_north,basic,26,False
C010177,suburb_east,basic,6,True
C010178,urban_east,standard,31,False
C010179,urban_west,standard,17,False
C010180,suburb_east,standard,27,False
C010181,urban_west,basic,8,True
C010182,urban_east,standard,20,True
C010183,urban_east,basic,17,False
C010184,metro_south,basic,12,True
C010185,urban_west,standard,44,False
C010186,urban_east,basic,28,True
C010187,rural_north,basic,25,False
C010188,rural_north,basic,25,False
C010189,metro_north,standard,31,False
C010190,metro_north,standard,43,False
C010191,urban_west,basic,15,False
C010192,metro_south,basic,37,True
C010193,metro_north,standard,20,False
C010194,rural_north,premium,34,False
C010195,metro_south,standard,16,True
C010196,rural_south,standard,17,False
C010197,suburb_east,standard,13,False
C010198,suburb_east,standard,32,False
C010199,metro_south,premium,58,False
C010200,metro_south,standard,30,False
C010201,urban_east,premium,31,True
C010202,metro_north,basic,13,True
C010203,metro_south,premium,58,False
C010204,metro_south,standard,26,False
C010205,metro_north,premium,38,False
C010206,metro_south,basic,4,False
C010207,suburb_east,standard,25,False
C010208,metro_north,standard,22,False
C010209,metro_north,basic,17,False
C010210,urban_west,standard,34,True
C010211,rural_south,standard,27,False
C010212,metro_south,basic,19,True
C010213,metro_north,basic,22,False
C010214,urban_west,standard,17,True
C010215,rural_north,standard,48,False
C010216,suburb_east,basic,11,True
C010217,urban_west,basic,22,True
C010218,metro_south,basic,7,True
C010219,urban_west,basic,18,True
C010220,metro_north,basic,19,False
C010221,urban_west,standard,46,False
C010222,suburb_east,standard,27,True
C010223,rural_south,standard,42,True
C010224,metro_south,basic,20,False
C010225,metro_north,standard,48,False
C010226,urban_west,basic,1,False
C010227,suburb_east,standard,34,False
C010228,suburb_east,standard,3,False
C010229,metro_north,premium,47,True
C010230,metro_south,basic,27,False
C010231,urban_east,standard,44,True
C010232,metro_south,standard,37,False
C010233,rural_north,standard,27,False
C010234,urban_east,standard,35,False
C010235,suburb_east,standard,55,True
C010236,urban_west,basic,18,False
C010237,suburb_east,standard,39,False
C010238,metro_south,basic,14,False
C010239,suburb_east,basic,27,False
C010240,metro_south,basic,26,True
C010241,urban_west,premium,40,False
C010242,metro_south,basic,24,False
C010243,urban_east,premium,57,False
C010244,metro_south,premium,56,True
C010245,metro_south,premium,47,False
C010246,rural_south,premium,62,False
C010247,metro_north,premium,36,False
C010248,suburb_east,basic,18,True
C010249,rural_south,basic,19,True
C010250,metro_north,standard,41,False
C010251,urban_west,standard,20,False
C010252,metro_south,basic,20,False
C010253,metro_north,standard,25,True
C010254,urban_east,standard,31,False
C010255,rural_south,premium,52,False
C010256,metro_north,standard,17,True
C010257,urban_west,standard,42,True
C010258,urban_east,basic,21,False
C010259,rural_north,standard,21,False
C010260,metro_north,premium,43,False
C010261,urban_west,basic,31,False
C010262,urban_west,basic,21,False
C010263,urban_west,standard,20,False
C010264,rural_south,basic,10,False
C010265,suburb_east,basic,23,False
C010266,metro_north,basic,24,False
C010267,urban_east,basic,21,False
C010268,urban_east,basic,15,True
C010269,metro_south,premium,57,False
C010270,urban_east,standard,26,True
C010271,urban_east,basic,10,True
C010272,urban_east,basic,32,True
C010273,rural_south,basic,22,True
C010274,metro_north,premium,38,False
C010275,rural_south,basic,19,False
C010276,urban_east,premium,48,False
C010277,urban_west,basic,14,True
C010278,suburb_east,standard,32,False
C010279,metro_south,basic,9,False
C010280,urban_east,basic,25,False
C010281,urban_east,basic,17,False
C010282,metro_south,standard,13,False
C010283,rural_south,basic,15,False
C010284,suburb_east,basic,12,False
C010285,metro_north,standard,3,False
C010286,metro_north,basic,16,False
C010287,urban_east,basic,27,True
C010288,metro_north,standard,28,False
C010289,urban_west,standard,37,False
C010290,metro_north,standard,30,False
C010291,urban_east,basic,13,True
C010292,metro_north,basic,11,False
C010293,metro_south,basic,6,False
C010294,urban_west,premium,59,False
C010295,urban_east,premium,56,True
C010296,rural_south,premium,44,False
C010297,rural_north,basic,1,True
C010298,metro_south,standard,34,True
C010299,metro_north,basic,9,True
C010300,rural_north,standard,31,True
C010301,rural_north,standard,14,True
C010302,suburb_east,basic,18,False
C010303,metro_north,basic,16,False
C010304,rural_south,basic,1,True
C010305,metro_south,standard,46,False
C010306,suburb_east,basic,15,False
C010307,rural_north,basic,15,False
C010308,metro_south,premium,54,False
C010309,rural_north,basic,17,True
C010310,metro_south,basic,21,False
C010311,rural_south,standard,18,False
C010312,metro_south,standard,28,False
C010313,rural_south,basic,1,False
C010314,metro_north,standard,27,False
C010315,suburb_east,basic,31,True
C010316,urban_east,standard,14,False
C010317,urban_east,basic,14,False
C010318,metro_south,basic,1,True
C010319,suburb_east,standard,30,False
C010320,metro_north,premium,53,False
C010321,urban_west,standard,33,False
C010322,metro_south,premium,40,False
C010323,rural_south,standard,8,False
C010324,metro_north,basic,6,False
C010325,metro_north,basic,29,False
C010326,metro_south,premium,58,False
C010327,urban_east,standard,29,False
C010328,metro_south,premium,49,False
C010329,urban_east,basic,8,False
C010330,rural_north,basic,29,True
C010331,suburb_east,basic,11,False
C010332,urban_west,basic,21,False
C010333,metro_north,basic,6,False
C010334,urban_west,basic,16,False
C010335,metro_north,standard,42,True
C010336,suburb_east,basic,9,False
C010337,metro_south,basic,24,True
C010338,urban_east,standard,19,False
C010339,metro_south,standard,20,False
C010340,rural_north,standard,29,False
C010341,metro_north,standard,39,False
C010342,urban_west,premium,44,False
C010343,metro_north,standard,36,False
C010344,suburb_east,premium,61,False
C010345,rural_north,standard,22,True
C010346,urban_east,basic,4,False
C010347,urban_east,basic,14,True
C010348,rural_south,standard,42,False
C010349,urban_east,standard,21,False
C010350,urban_east,standard,40,False
C010351,urban_west,basic,15,True
C010352,urban_west,standard,47,True
C010353,metro_north,standard,52,True
C010354,suburb_east,standard,40,False
C010355,urban_east,standard,13,False
C010356,metro_north,premium,19,False
C010357,suburb_east,basic,18,True
C010358,metro_south,basic,26,False
C010359,metro_north,standard,35,False
C010360,urban_west,basic,11,True
C010361,rural_north,standard,15,False
C010362,rural_north,basic,26,True
C010363,rural_south,basic,34,False
C010364,rural_north,basic,11,False
C010365,metro_north,basic,25,False
C010366,urban_east,basic,41,True
C010367,suburb_east,basic,16,True
C010368,metro_south,standard,28,False
C010369,urban_west,standard,35,False
C010370,urban_west,standard,27,False
C010371,metro_south,standard,43,False
C010372,rural_north,basic,14,False
C010373,urban_east,premium,47,True
C010374,urban_east,standard,15,True
C010375,rural_south,standard,27,False
C010376,urban_east,standard,19,False
C010377,metro_north,basic,21,False
C010378,urban_east,standard,13,False
C010379,suburb_east,basic,26,True
C010380,suburb_east,basic,10,False
C010381,suburb_east,basic,34,True
C010382,suburb_east,basic,30,False
C010383,metro_south,premium,54,False
C010384,rural_north,premium,29,False
C010385,rural_north,basic,12,True
C010386,metro_north,basic,9,True
C010387,metro_north,basic,11,True
C010388,rural_south,standard,45,False
C010389,rural_north,basic,16,False
C010390,rural_north,premium,40,False
C010391,rural_north,standard,22,False
C010392,urban_west,premium,41,False
C010393,urban_west,standard,35,False
C010394,urban_west,standard,13,True
C010395,metro_north,standard,30,False
C010396,suburb_east,standard,34,True
C010397,urban_east,standard,12,True
C010398,urban_west,standard,15,True
C010399,urban_east,standard,29,False
C010400,urban_east,premium,65,False
C010401,metro_north,premium,62,False
C010402,metro_south,standard,23,False
C010403,metro_north,basic,30,False
C010404,metro_north,basic,15,False
C010405,rural_south,premium,44,False
C010406,metro_north,basic,18,True
C010407,metro_south,basic,25,False
C010408,urban_west,basic,12,False
C010409,urban_west,standard,26,False
C010410,metro_north,standard,17,False
C010411,suburb_east,basic,21,True
C010412,suburb_east,basic,26,False
C010413,metro_south,standard,39,True
C010414,metro_south,premium,31,False
C010415,rural_south,basic,14,False
C010416,suburb_east,basic,29,False
C010417,urban_west,standard,32,True
C010418,metro_north,standard,30,True
C010419,urban_east,standard,30,True
C010420,urban_west,standard,35,True
C010421,metro_north,premium,51,False
C010422,urban_east,basic,12,False
C010423,urban_west,basic,25,False
C010424,metro_south,standard,17,False
C010425,suburb_east,standard,43,False
C010426,rural_north,standard,21,False
C010427,metro_south,premium,54,False
C010428,suburb_east,standard,28,True
C010429,metro_north,standard,25,True
C010430,suburb_east,basic,30,True
C010431,metro_north,basic,24,True
C010432,metro_north,standard,29,False
C010433,urban_west,basic,33,True
C010434,urban_east,basic,26,False
C010435,rural_north,premium,38,False
C010436,metro_south,premium,20,False
C010437,metro_south,basic,18,True
C010438,urban_east,standard,43,True
C010439,urban_east,basic,23,False
C010440,metro_south,basic,32,False
C010441,urban_west,standard,24,False
C010442,suburb_east,standard,28,False
C010443,rural_north,basic,17,True
C010444,rural_south,basic,20,False
C010445,metro_south,basic,24,True
C010446,suburb_east,premium,67,False
C010447,urban_east,standard,48,False
C010448,urban_west,basic,32,False
C010449,urban_east,basic,24,False
C010450,rural_south,standard,26,False
C010451,suburb_east,standard,32,False
C010452,rural_south,standard,36,False
C010453,suburb_east,basic,19,True
C010454,rural_north,premium,37,False
C010455,suburb_east,basic,13,False
C010456,urban_east,basic,25,False
C010457,metro_south,basic,15,False
C010458,metro_south,standard,30,False
C010459,metro_north,premium,47,True
C010460,urban_east,standard,21,False
C010461,urban_east,standard,28,False
C010462,urban_east,basic,13,False
C010463,rural_south,basic,11,False
C010464,rural_north,standard,19,False
C010465,metro_north,standard,28,False
C010466,metro_south,standard,36,False
C010467,urban_east,basic,28,True
C010468,metro_south,basic,5,False
C010469,suburb_east,basic,32,False
C010470,urban_east,premium,51,False
C010471,urban_west,standard,18,False
C010472,rural_north,basic,14,True
C010473,suburb_east,basic,1,False
C010474,metro_north,basic,3,False
C010475,suburb_east,standard,47,False
C010476,urban_east,standard,23,False
C010477,metro_south,premium,54,False
C010478,metro_north,standard,28,True
C010479,urban_east,basic,18,False
C010480,metro_south,standard,33,False
C010481,metro_south,standard,9,True
C010482,urban_west,basic,29,False
C010483,suburb_east,premium,46,False
C010484,metro_south,standard,24,False
C010485,metro_north,standard,34,False
C010486,rural_north,standard,22,False
C010487,metro_north,standard,32,False
C010488,rural_south,standard,28,False
C010489,urban_west,basic,24,False
C010490,metro_south,basic,16,False
C010491,metro_south,basic,8,False
C010492,metro_north,standard,33,True
C010493,metro_south,basic,15,True
C010494,metro_north,standard,11,False
C010495,urban_west,standard,31,False
C010496,metro_north,basic,13,False
C010497,urban_east,standard,33,False
C010498,urban_west,basic,10,False
C010499,metro_south,basic,7,False
C010500,metro_north,basic,28,True
C010501,metro_north,premium,58,False
C010502,metro_north,standard,29,False
C010503,suburb_east,basic,21,False
C010504,metro_south,premium,57,False
C010505,suburb_east,standard,29,False
C010506,urban_east,basic,7,True
C010507,urban_east,basic,20,True
C010508,urban_east,basic,27,False
C010509,suburb_east,standard,35,True
C010510,metro_south,standard,30,False
C010511,metro_north,basic,23,False
C010512,urban_west,basic,15,False
C010513,metro_south,basic,27,False
C010514,urban_east,basic,30,False
C010515,urban_west,standard,17,False
C010516,urban_east,basic,28,False
C010517,urban_west,standard,52,False
C010518,urban_west,premium,54,False
C010519,suburb_east,basic,26,True
C010520,suburb_east,basic,12,False
C010521,urban_east,basic,13,False
C010522,urban_west,standard,27,False
C010523,rural_north,standard,25,False
C010524,urban_east,standard,16,False
C010525,urban_east,standard,28,False
C010526,suburb_east,basic,25,False
C010527,urban_west,basic,6,True
C010528,metro_north,basic,19,True
C010529,rural_north,standard,31,True
C010530,metro_north,basic,15,True
C010531,suburb_east,standard,34,False
C010532,suburb_east,standard,34,True
C010533,rural_south,basic,14,True
C010534,metro_north,standard,40,False
C010535,urban_west,premium,54,False
C010536,urban_east,basic,32,True
C010537,metro_south,basic,17,True
C010538,metro_north,basic,15,False
C010539,urban_west,standard,27,True
C010540,urban_east,basic,28,False
C010541,metro_north,premium,46,False
C010542,urban_west,standard,29,False
C010543,suburb_east,premium,71,True
C010544,suburb_east,basic,5,False
C010545,rural_north,standard,33,False
C010546,urban_east,basic,17,False
C010547,rural_south,basic,15,True
C010548,rural_north,premium,36,False
C010549,metro_south,basic,12,False
C010550,metro_north,premium,43,False
C010551,urban_east,standard,34,False
C010552,urban_east,premium,58,True
C010553,urban_west,standard,12,False
C010554,urban_west,standard,17,False
C010555,suburb_east,basic,22,True
C010556,urban_east,standard,36,False
C010557,metro_north,standard,15,False
C010558,rural_north,standard,38,True
C010559,metro_south,basic,17,False
C010560,rural_south,basic,24,False
C010561,metro_north,basic,10,False
C010562,rural_south,basic,5,False
C010563,metro_north,basic,15,False
C010564,metro_south,standard,27,True
C010565,metro_north,basic,15,False
C010566,suburb_east,basic,14,True
C010567,rural_north,premium,68,False
C010568,urban_east,basic,2,True
C010569,rural_south,standard,21,False
C010570,urban_west,standard,25,False
C010571,urban_west,standard,30,False
C010572,rural_north,standard,37,False
C010573,metro_south,standard,38,False
C010574,metro_south,basic,27,True
C010575,rural_north,standard,34,False
C010576,rural_north,standard,12,True
C010577,rural_south,basic,3,False
C010578,rural_north,basic,28,False
C010579,metro_north,standard,40,False
C010580,suburb_east,standard,36,False
C010581,urban_east,basic,10,False
C010582,rural_south,premium,44,False
C010583,urban_east,standard,26,False
C010584,urban_west,premium,35,False
C010585,urban_east,premium,51,False
C010586,metro_south,standard,51,False
C010587,metro_north,standard,25,False
C010588,rural_north,standard,42,False
C010589,suburb_east,standard,21,False
C010590,metro_north,standard,14,True
C010591,suburb_east,basic,26,False
C010592,urban_west,basic,16,False
C010593,urban_east,basic,29,False
C010594,metro_south,standard,44,False
C010595,rural_north,standard,27,False
C010596,suburb_east,standard,43,False
C010597,urban_west,standard,21,False
C010598,urban_west,standard,21,False
C010599,metro_north,basic,27,False
C010600,urban_east,basic,4,False
C010601,metro_north,standard,29,True
C010602,metro_south,premium,62,True
C010603,urban_west,standard,43,True
C010604,rural_north,basic,14,False
C010605,urban_east,basic,27,False
C010606,metro_south,standard,18,False
C010607,urban_west,standard,23,False
C010608,rural_north,standard,32,True
C010609,suburb_east,basic,21,False
C010610,rural_north,basic,8,True
C010611,urban_east,premium,70,False
C010612,suburb_east,basic,1,False
C010613,metro_north,basic,18,False
C010614,metro_south,standard,31,False
C010615,urban_east,premium,27,True
C010616,urban_east,standard,43,False
C010617,rural_south,standard,22,True
C010618,rural_north,basic,18,False
C010619,metro_north,basic,20,False
C010620,metro_north,basic,4,False
C010621,metro_south,standard,19,False
C010622,metro_south,basic,32,False
C010623,urban_west,premium,47,False
C010624,rural_north,basic,1,False
C010625,rural_south,standard,26,False
C010626,urban_west,standard,29,False
C010627,suburb_east,standard,32,False
C010628,urban_east,basic,1,False
C010629,metro_south,premium,47,False
C010630,urban_east,basic,10,False
C010631,urban_west,standard,32,False
C010632,suburb_east,standard,35,False
C010633,metro_south,basic,21,False
C010634,metro_south,standard,44,False
C010635,metro_south,standard,51,False
C010636,rural_south,premium,34,True
C010637,urban_east,premium,43,False
C010638,suburb_east,basic,24,True
C010639,suburb_east,basic,16,True
C010640,metro_south,basic,1,False
C010641,urban_west,premium,45,False
C010642,rural_north,basic,29,True
C010643,urban_east,standard,16,True
C010644,rural_south,standard,32,False
C010645,metro_south,standard,10,False
C010646,metro_north,basic,25,True
C010647,rural_north,basic,20,False
C010648,rural_north,basic,12,True
C010649,rural_south,basic,14,False
C010650,urban_west,basic,4,True
C010651,rural_south,basic,27,True
C010652,suburb_east,standard,22,False
C010653,rural_north,basic,22,False
C010654,urban_west,basic,9,False
C010655,urban_east,basic,37,True
C010656,rural_south,basic,32,False
C010657,urban_east,basic,36,False
C010658,urban_east,basic,37,True
C010659,urban_east,standard,23,True
C010660,urban_west,basic,10,False
C010661,urban_east,premium,72,False
C010662,metro_north,basic,16,True
C010663,rural_north,premium,57,False
C010664,urban_east,standard,23,False
C010665,urban_west,standard,23,True
C010666,metro_north,premium,57,True
C010667,metro_north,basic,1,False
C010668,metro_south,basic,25,False
C010669,suburb_east,basic,22,True
C010670,metro_north,basic,13,False
C010671,rural_north,basic,18,False
C010672,metro_south,standard,31,False
C010673,metro_south,basic,20,True
C010674,metro_north,basic,24,True
C010675,metro_north,basic,10,True
C010676,suburb_east,standard,56,False
C010677,rural_north,premium,45,False
C010678,urban_west,standard,28,False
C010679,metro_north,basic,35,False
C010680,metro_south,basic,1,True
C010681,urban_east,standard,49,False
C010682,rural_south,basic,18,False
C010683,metro_south,premium,41,False
C010684,suburb_east,basic,7,True
C010685,urban_east,basic,6,False
C010686,metro_south,premium,43,False
C010687,urban_east,premium,51,True
C010688,metro_north,standard,36,False
C010689,suburb_east,basic,20,False
C010690,metro_south,standard,24,False
C010691,suburb_east,basic,30,False
C010692,metro_north,basic,42,True
C010693,rural_south,basic,31,False
C010694,metro_north,standard,26,False
C010695,rural_north,standard,35,False
C010696,suburb_east,basic,23,False
C010697,rural_south,premium,67,False
C010698,urban_east,basic,14,False
C010699,suburb_east,basic,9,False
C010700,metro_south,standard,41,True
C010701,metro_north,standard,34,False
C010702,urban_east,premium,34,False
C010703,metro_north,standard,37,False
C010704,rural_south,basic,34,False
C010705,metro_north,premium,39,False
C010706,urban_west,premium,37,True
C010707,urban_west,basic,18,False
C010708,urban_east,standard,36,False
C010709,urban_west,standard,29,False
C010710,metro_north,basic,28,False
C010711,urban_west,premium,51,False
C010712,metro_south,basic,27,False
C010713,rural_south,standard,22,False
C010714,suburb_east,basic,6,False
C010715,rural_south,standard,26,False
C010716,metro_north,standard,16,False
C010717,metro_south,basic,21,True
C010718,metro_north,basic,1,False
C010719,metro_north,premium,42,False
C010720,metro_south,standard,27,False
C010721,urban_west,standard,19,False
C010722,metro_south,basic,15,True
C010723,urban_east,basic,18,False
C010724,rural_north,standard,42,False
C010725,urban_west,standard,19,True
C010726,urban_east,basic,21,True
C010727,metro_south,standard,35,False
C010728,urban_east,basic,17,True
C010729,metro_north,basic,13,False
C010730,urban_west,standard,18,False
C010731,metro_south,basic,35,False
C010732,rural_north,basic,18,True
C010733,suburb_east,standard,26,False
C010734,urban_west,standard,51,False
C010735,metro_south,standard,32,False
C010736,metro_south,standard,55,True
C010737,suburb_east,standard,15,True
C010738,urban_east,basic,15,False
C010739,metro_south,basic,5,True
C010740,metro_north,standard,28,False
C010741,metro_north,basic,16,True
C010742,suburb_east,standard,25,False
C010743,metro_south,standard,30,True
C010744,urban_east,basic,14,False
C010745,urban_east,standard,28,False
C010746,urban_west,premium,38,False
C010747,rural_north,basic,30,True
C010748,rural_north,basic,8,False
C010749,urban_east,standard,32,True
C010750,metro_north,basic,7,True
C010751,urban_east,basic,10,True
C010752,urban_west,basic,11,True
C010753,urban_west,standard,28,False
C010754,urban_west,standard,31,False
C010755,metro_north,standard,18,True
C010756,urban_west,premium,43,False
C010757,metro_north,standard,20,False
C010758,suburb_east,premium,35,False
C010759,metro_south,standard,41,False
C010760,suburb_east,basic,5,True
C010761,metro_north,premium,48,True
C010762,urban_east,basic,33,False
C010763,suburb_east,standard,42,False
C010764,metro_south,basic,21,False
C010765,suburb_east,standard,29,False
C010766,urban_west,premium,56,False
C010767,urban_west,basic,21,True
C010768,metro_south,basic,30,True
C010769,urban_east,basic,16,False
C010770,urban_west,standard,40,False
C010771,urban_east,basic,15,False
C010772,urban_west,standard,48,False
C010773,urban_east,basic,16,False
C010774,metro_south,basic,3,False
C010775,metro_south,standard,30,False
C010776,metro_north,standard,37,False
C010777,metro_south,basic,32,True
C010778,suburb_east,standard,20,False
C010779,suburb_east,premium,27,True
C010780,metro_south,basic,22,False
C010781,rural_south,basic,22,False
C010782,urban_east,standard,15,False
C010783,rural_north,basic,15,True
C010784,suburb_east,basic,15,False
C010785,suburb_east,standard,38,True
C010786,metro_north,basic,14,False
C010787,metro_south,basic,14,True
C010788,metro_north,premium,49,False
C010789,suburb_east,basic,5,False
C010790,metro_south,premium,70,False
C010791,suburb_east,basic,26,True
C010792,metro_south,standard,22,True
C010793,suburb_east,standard,18,False
C010794,metro_north,basic,8,False
C010795,metro_north,standard,35,False
C010796,metro_south,premium,35,False
C010797,urban_east,basic,15,True
C010798,metro_south,standard,13,False
C010799,suburb_east,basic,22,False
C010800,metro_north,standard,35,False
C010801,metro_south,standard,28,True
C010802,suburb_east,basic,19,False
C010803,metro_north,basic,25,False
C010804,rural_south,standard,31,False
C010805,rural_south,premium,57,False
C010806,metro_north,basic,7,False
C010807,metro_south,standard,33,False
C010808,metro_south,basic,19,True
C010809,suburb_east,standard,42,False
C010810,urban_west,standard,30,True
C010811,urban_west,standard,29,True
C010812,suburb_east,premium,41,False
C010813,metro_north,basic,31,False
C010814,suburb_east,basic,1,True
C010815,suburb_east,premium,54,False
C010816,urban_west,basic,17,False
C010817,rural_north,standard,28,False
C010818,suburb_east,standard,26,True
C010819,metro_south,standard,29,False
C010820,urban_east,basic,22,False
C010821,urban_east,basic,10,False
C010822,metro_north,standard,31,True
C010823,rural_south,basic,21,True
C010824,metro_north,standard,20,False
C010825,urban_west,standard,35,False
C010826,urban_east,basic,21,False
C010827,metro_north,basic,10,True
C010828,rural_south,premium,33,True
C010829,rural_north,standard,21,False
C010830,urban_east,standard,31,True
C010831,metro_south,premium,47,True
C010832,metro_north,standard,43,False
C010833,metro_south,premium,43,False
C010834,metro_south,basic,9,False
C010835,urban_east,standard,36,False
C010836,rural_south,basic,9,False
C010837,urban_west,standard,22,True
C010838,rural_north,premium,38,True
C010839,urban_west,basic,1,True
C010840,urban_east,basic,23,False
C010841,rural_north,standard,39,False
C010842,urban_east,basic,26,False
C010843,rural_north,standard,48,False
C010844,metro_south,basic,31,False
C010845,metro_north,premium,43,False
C010846,rural_north,basic,27,True
C010847,urban_west,standard,29,True
C010848,rural_north,basic,14,False
C010849,rural_south,basic,11,True
C010850,metro_north,basic,15,False
C010851,urban_east,standard,33,False
C010852,metro_south,basic,32,False
C010853,urban_west,premium,56,False
C010854,suburb_east,basic,11,False
C010855,metro_south,standard,19,False
C010856,urban_west,standard,35,False
C010857,suburb_east,standard,39,True
C010858,metro_north,basic,29,False
C010859,suburb_east,standard,27,False
C010860,urban_west,standard,34,False
C010861,rural_south,basic,25,True
C010862,metro_south,basic,5,True
C010863,metro_north,basic,20,False
C010864,urban_east,basic,26,False
C010865,metro_north,basic,22,False
C010866,rural_south,basic,17,False
C010867,metro_north,standard,56,False
C010868,suburb_east,basic,35,True
C010869,urban_east,basic,18,True
C010870,metro_south,basic,16,True
C010871,metro_north,standard,37,False
C010872,urban_west,basic,17,True
C010873,urban_west,standard,42,True
C010874,metro_south,standard,17,False
C010875,rural_north,standard,27,True
C010876,metro_south,basic,24,False
C010877,urban_east,standard,40,True
C010878,urban_west,basic,4,False
C010879,metro_north,premium,36,False
C010880,rural_south,standard,13,False
C010881,metro_south,standard,21,False
C010882,metro_north,premium,32,False
C010883,urban_east,standard,35,True
C010884,urban_west,basic,20,False
C010885,urban_east,basic,16,False
C010886,urban_west,standard,30,True
C010887,metro_north,premium,62,False
C010888,metro_south,premium,35,False
C010889,suburb_east,standard,10,False
C010890,metro_north,basic,24,True
C010891,rural_north,standard,26,False
C010892,metro_north,standard,19,False
C010893,suburb_east,basic,22,False
C010894,metro_south,standard,10,False
C010895,urban_west,standard,21,False
C010896,metro_north,premium,19,False
C010897,metro_north,standard,32,True
C010898,metro_south,basic,32,False
C010899,metro_north,basic,12,False
C010900,metro_south,premium,38,False
C010901,urban_east,standard,47,True
C010902,urban_west,basic,23,True
C010903,suburb_east,standard,53,True
C010904,urban_west,premium,49,False
C010905,urban_west,premium,50,False
C010906,urban_east,standard,44,True
C010907,urban_east,basic,16,True
C010908,urban_east,standard,32,False
C010909,rural_north,basic,1,False
C010910,metro_south,premium,68,False
C010911,metro_north,basic,21,True
C010912,urban_west,standard,28,False
C010913,metro_south,standard,39,False
C010914,rural_north,standard,18,False
